,geographic_identifier,year,species,measurement_value
30011,6220035,1999,SBF,11.0
30128,6220040,1997,SBF,1.0
30131,6220040,1998,SBF,1.0
30136,6220040,2000,SBF,1.0
30199,6220045,1965,SBF,2.0
30236,6220045,1984,SBF,5.0
30358,6220050,1981,SBF,7.0
30361,6220050,1982,SBF,12.0
30364,6220050,1983,SBF,132.0
30369,6220050,1985,SBF,789.0
30374,6220050,1987,SBF,69.0
30377,6220050,1988,SBF,195.0
30402,6220050,2000,SBF,2.0
30498,6220055,1981,SBF,3.0
30501,6220055,1982,SBF,12.0
30506,6220055,1984,SBF,10.0
30525,6220055,1995,SBF,88.0
30546,6220055,2005,SBF,1.0
30634,6220060,1982,SBF,12.0
30637,6220060,1983,SBF,47.0
30661,6220060,1995,SBF,44.0
30667,6220060,1998,SBF,34.0
30670,6220060,1999,SBF,10.0
30676,6220060,2002,SBF,299.0
30679,6220060,2003,SBF,303.0
30684,6220060,2005,SBF,2.0
30689,6220060,2007,SBF,76.0
30764,6220065,1982,SBF,6.0
30789,6220065,1995,SBF,241.0
30800,6220065,2000,SBF,72.0
30805,6220065,2002,SBF,382.0
30808,6220065,2003,SBF,102.0
30813,6220065,2005,SBF,1.0
30889,6220070,1987,SBF,14.0
30904,6220070,1995,SBF,206.0
30915,6220070,2000,SBF,7.0
30918,6220070,2001,SBF,28.0
31003,6220075,1995,SBF,103.0
31020,6220075,2003,SBF,44.0
31080,6220080,1983,SBF,9.0
31094,6220080,1994,SBF,85.0
31105,6220080,1999,SBF,10.0
31163,6220085,1982,SBF,12.0
31178,6220085,1991,SBF,4.0
31207,6220085,2005,SBF,22.0
31235,6220090,1965,SBF,4.0
31238,6220090,1966,SBF,84.0
31251,6220090,1974,SBF,4.0
31265,6220090,1981,SBF,7.0
31282,6220090,1991,SBF,8.0
31293,6220090,1996,SBF,6.0
31349,6220095,1965,SBF,535.0
31352,6220095,1966,SBF,3889.0
31355,6220095,1967,SBF,48.0
31358,6220095,1968,SBF,49.0
31363,6220095,1970,SBF,2.0
31408,6220095,1996,SBF,18.0
31464,6220100,1965,SBF,8666.0
31467,6220100,1966,SBF,10306.0
31470,6220100,1967,SBF,1163.0
31473,6220100,1968,SBF,151.0
31476,6220100,1969,SBF,2.0
31479,6220100,1970,SBF,43.0
31482,6220100,1971,SBF,8.0
31503,6220100,1981,SBF,4.0
31506,6220100,1982,SBF,12.0
31509,6220100,1983,SBF,46.0
31521,6220100,1991,SBF,8.0
31524,6220100,1992,SBF,73.0
31531,6220100,1995,SBF,623.0
31549,6220100,2004,SBF,101.0
31600,6220105,1965,SBF,15785.0
31603,6220105,1966,SBF,5951.0
31606,6220105,1967,SBF,876.0
31609,6220105,1968,SBF,25.0
31612,6220105,1969,SBF,5.0
31615,6220105,1970,SBF,33.0
31618,6220105,1971,SBF,63.0
31623,6220105,1975,SBF,9.0
31632,6220105,1981,SBF,2.0
31637,6220105,1983,SBF,179.0
31640,6220105,1984,SBF,85.0
31643,6220105,1986,SBF,479.0
31652,6220105,1991,SBF,97.0
31656,6220105,1993,SBF,16.0
31661,6220105,1995,SBF,81.0
31664,6220105,1996,SBF,59.0
31675,6220105,2001,SBF,4.0
31680,6220105,2003,SBF,4.0
31683,6220105,2005,SBF,28.0
31691,6220105,2010,SBF,2.0
31734,6220110,1965,SBF,210.0
31737,6220110,1966,SBF,99.0
31740,6220110,1967,SBF,235.0
31743,6220110,1968,SBF,40.0
31746,6220110,1969,SBF,31.0
31749,6220110,1970,SBF,84.0
31752,6220110,1971,SBF,5.0
31755,6220110,1972,SBF,4.0
31760,6220110,1974,SBF,4.0
31763,6220110,1975,SBF,9.0
31770,6220110,1978,SBF,10.0
31777,6220110,1981,SBF,10.0
31780,6220110,1982,SBF,10.0
31783,6220110,1983,SBF,15.0
31786,6220110,1984,SBF,10.0
31795,6220110,1988,SBF,9.0
31798,6220110,1989,SBF,8.0
31805,6220110,1995,SBF,10.0
31814,6220110,1999,SBF,6.0
31817,6220110,2000,SBF,7.0
31819,6220110,2001,SBF,7.0
31820,6220110,2002,SBF,1.0
31821,6220110,2004,SBF,4.0
31838,6220115,1968,SBF,6.0
31859,6220115,1984,SBF,1.0
31864,6220115,1986,SBF,5.0
31867,6220115,1987,SBF,3.0
31870,6220115,1988,SBF,5.0
31901,6220150,1967,SBF,1.0
31903,6220150,1968,SBF,1.0
31905,6220150,1969,SBF,1.0
31909,6220150,1974,SBF,1.0
31948,6220150,1998,SBF,14.0
31951,6220150,1999,SBF,2.0
31954,6220150,2000,SBF,4.0
31961,6220150,2003,SBF,4.0
31964,6220150,2004,SBF,2.0
31977,6220150,2010,SBF,1.0
32002,6220150,2022,SBF,1.0
32031,6220155,1966,SBF,7.0
32034,6220155,1967,SBF,15.0
32055,6220155,1978,SBF,7.0
32072,6220155,1986,SBF,1.0
32079,6220155,1989,SBF,1.0
32090,6220155,1996,SBF,6.0
32094,6220155,1999,SBF,2.0
32099,6220155,2002,SBF,4.0
32107,6220155,2007,SBF,5.0
32112,6220155,2009,SBF,1.0
32159,6220160,1966,SBF,3.0
32272,6220165,1989,SBF,1.0
32472,6220175,1966,SBF,1.0
32572,6225000,1965,BFT,1.0
32575,6225000,1966,BFT,107.0
32580,6225000,1968,BFT,2.0
32581,6225000,1968,SBF,952.0
32620,6225000,1987,SBF,41.0
32657,6225000,2005,SBF,65.0
32662,6225000,2008,SBF,25.0
32669,6225000,2011,SBF,11.0
32676,6225000,2014,SBF,13.0
32683,6225000,2017,SBF,1.0
32686,6225000,2018,SBF,1.0
32695,6225000,2022,SBF,4.0
32698,6225000,2023,SBF,21.0
32709,6225005,1965,BFT,25.0
32712,6225005,1966,BFT,12.0
32715,6225005,1967,BFT,5.0
32724,6225005,1971,SBF,6.0
32728,6225005,1973,SBF,3.0
32733,6225005,1975,BFT,1.0
32736,6225005,1976,BFT,1.0
32741,6225005,1978,BFT,1.0
32754,6225005,1984,SBF,5.0
32779,6225005,1996,SBF,33.0
32786,6225005,1999,SBF,38.0
32797,6225005,2004,SBF,14.0
32800,6225005,2005,SBF,158.0
32807,6225005,2008,SBF,18.0
32810,6225005,2009,SBF,2.0
32817,6225005,2012,SBF,12.0
32820,6225005,2013,SBF,8.0
32823,6225005,2014,SBF,33.0
32826,6225005,2015,SBF,1.0
32829,6225005,2016,SBF,2.0
32832,6225005,2017,SBF,3.0
32835,6225005,2018,SBF,22.0
32846,6225005,2023,SBF,19.0
32852,6225010,1965,BFT,591.0
32855,6225010,1966,BFT,800.0
32858,6225010,1967,BFT,27.0
32861,6225010,1968,BFT,4.0
32862,6225010,1968,SBF,657.0
32867,6225010,1970,SBF,74.0
32870,6225010,1971,SBF,7.0
32875,6225010,1973,SBF,1.0
32878,6225010,1974,BFT,1.0
32885,6225010,1977,SBF,1.0
32888,6225010,1978,SBF,6.0
32891,6225010,1979,SBF,2.0
32900,6225010,1983,SBF,3.0
32907,6225010,1986,SBF,1.0
32918,6225010,1991,SBF,1.0
32927,6225010,1995,SBF,623.0
32930,6225010,1996,SBF,30.0
32957,6225010,2013,SBF,6.0
32959,6225010,2014,SBF,1.0
32962,6225010,2015,SBF,2.0
32965,6225010,2016,SBF,2.0
32967,6225010,2017,SBF,1.0
32969,6225010,2018,SBF,15.0
32972,6225010,2021,SBF,1.0
32982,6225015,1966,BFT,42.0
33019,6225030,1966,SBF,10.0
33024,6225030,1968,SBF,19.0
33029,6225030,1970,SBF,14.0
33032,6225030,1971,SBF,4.0
33039,6225030,1975,SBF,10.0
33058,6225030,1985,SBF,1.0
33063,6225030,1987,SBF,1.0
33066,6225030,1988,SBF,7.0
33069,6225030,1989,SBF,1.0
33082,6225030,1995,SBF,1.0
33089,6225030,1998,SBF,46.0
33092,6225030,1999,SBF,255.0
33095,6225030,2000,SBF,51.0
33098,6225030,2001,SBF,590.0
33107,6225030,2005,SBF,11.0
33110,6225030,2006,SBF,25.0
33113,6225030,2007,SBF,19.0
33116,6225030,2008,SBF,3.0
33119,6225030,2009,SBF,171.0
33122,6225030,2010,SBF,44.0
33125,6225030,2011,SBF,66.0
33128,6225030,2012,SBF,260.0
33131,6225030,2013,SBF,64.0
33134,6225030,2014,SBF,44.0
33137,6225030,2015,SBF,60.0
33142,6225030,2017,SBF,8.0
33145,6225030,2018,SBF,64.0
33148,6225030,2019,SBF,107.0
33150,6225030,2020,SBF,89.0
33153,6225030,2021,SBF,533.0
33155,6225030,2022,SBF,766.0
33156,6225030,2023,SBF,261.0
33168,6225035,1966,SBF,4.0
33175,6225035,1969,SBF,17.0
33184,6225035,1974,SBF,14.0
33201,6225035,1983,SBF,8.0
33208,6225035,1986,SBF,1436.0
33219,6225035,1991,SBF,32.0
33228,6225035,1995,SBF,80.0
33233,6225035,1997,SBF,22.0
33236,6225035,1998,SBF,46.0
33239,6225035,1999,SBF,458.0
33242,6225035,2000,SBF,22.0
33245,6225035,2001,SBF,5151.0
33248,6225035,2002,SBF,1.0
33253,6225035,2004,SBF,117.0
33258,6225035,2006,SBF,26.0
33261,6225035,2007,SBF,10.0
33266,6225035,2009,SBF,103.0
33269,6225035,2010,SBF,243.0
33272,6225035,2011,SBF,1.0
33277,6225035,2013,SBF,1.0
33288,6225035,2018,SBF,100.0
33293,6225035,2020,SBF,52.0
33296,6225035,2021,SBF,55.0
33299,6225035,2022,SBF,5.0
33302,6225035,2023,SBF,5.0
33325,6225040,1970,SBF,6.0
33347,6225040,1981,SBF,5.0
33352,6225040,1983,SBF,8.0
33369,6225040,1991,SBF,3.0
33382,6225040,1997,SBF,51.0
33387,6225040,1999,SBF,74.0
33392,6225040,2001,SBF,421.0
33395,6225040,2002,SBF,26.0
33400,6225040,2004,SBF,109.0
33413,6225040,2010,SBF,108.0
33452,6225045,1965,SBF,3.0
33463,6225045,1970,SBF,13.0
33486,6225045,1981,SBF,7.0
33519,6225045,1997,SBF,96.0
33526,6225045,2000,SBF,1.0
33529,6225045,2001,SBF,67.0
33532,6225045,2002,SBF,43.0
33537,6225045,2004,SBF,2.0
33550,6225045,2010,SBF,75.0
33561,6225045,2015,SBF,13.0
33592,6225050,1965,SBF,16.0
33595,6225050,1966,SBF,10.0
33598,6225050,1967,SBF,3.0
33601,6225050,1968,SBF,9.0
33636,6225050,1985,SBF,99.0
33652,6225050,1993,SBF,176.0
33657,6225050,1995,SBF,2.0
33670,6225050,2001,SBF,50.0
33673,6225050,2002,SBF,205.0
33678,6225050,2004,SBF,334.0
33681,6225050,2005,SBF,23.0
33686,6225050,2007,SBF,4.0
33691,6225050,2009,SBF,1.0
33712,6225050,2019,SBF,13.0
33737,6225055,1965,SBF,13.0
33740,6225055,1966,SBF,2.0
33743,6225055,1967,SBF,2.0
33772,6225055,1982,SBF,12.0
33790,6225055,1993,SBF,16.0
33797,6225055,1996,SBF,56.0
33804,6225055,1999,SBF,14.0
33809,6225055,2001,SBF,6.0
33816,6225055,2004,SBF,1.0
33819,6225055,2005,SBF,4.0
33850,6225055,2020,SBF,2.0
33872,6225060,1966,SBF,1.0
33875,6225060,1967,SBF,3.0
33919,6225060,1994,SBF,71.0
33922,6225060,1995,SBF,7.0
33925,6225060,1996,SBF,139.0
33928,6225060,1997,SBF,48.0
33931,6225060,1998,SBF,55.0
33934,6225060,1999,SBF,129.0
33937,6225060,2000,SBF,64.0
33940,6225060,2001,SBF,544.0
33943,6225060,2002,SBF,252.0
33946,6225060,2003,SBF,202.0
33949,6225060,2004,SBF,73.0
33952,6225060,2005,SBF,128.0
33955,6225060,2006,SBF,182.0
33958,6225060,2007,SBF,142.0
33971,6225060,2013,SBF,54.0
34002,6225065,1967,SBF,13.0
34007,6225065,1971,SBF,3.0
34030,6225065,1984,SBF,15.0
34047,6225065,1994,SBF,43.0
34052,6225065,1996,SBF,21.0
34055,6225065,1997,SBF,125.0
34058,6225065,1998,SBF,142.0
34061,6225065,1999,SBF,174.0
34064,6225065,2000,SBF,5.0
34069,6225065,2002,SBF,508.0
34072,6225065,2003,SBF,13.0
34075,6225065,2004,SBF,69.0
34078,6225065,2005,SBF,443.0
34081,6225065,2006,SBF,110.0
34084,6225065,2007,SBF,190.0
34098,6225065,2014,SBF,83.0
34103,6225065,2016,SBF,2.0
34106,6225065,2017,SBF,9.0
34109,6225065,2018,SBF,1.0
34112,6225065,2019,SBF,34.0
34115,6225065,2020,SBF,731.0
34118,6225065,2021,SBF,2.0
34121,6225065,2022,SBF,338.0
34132,6225070,1967,SBF,35.0
34135,6225070,1968,SBF,8.0
34137,6225070,1969,SBF,10.0
34140,6225070,1970,SBF,13.0
34143,6225070,1971,SBF,2.0
34163,6225070,1982,SBF,6.0
34168,6225070,1984,SBF,5.0
34173,6225070,1988,SBF,233.0
34182,6225070,1992,SBF,653.0
34185,6225070,1993,SBF,32.0
34188,6225070,1994,SBF,52.0
34193,6225070,1996,SBF,251.0
34196,6225070,1997,SBF,32.0
34199,6225070,1998,SBF,81.0
34204,6225070,2000,SBF,40.0
34207,6225070,2001,SBF,12.0
34210,6225070,2002,SBF,252.0
34215,6225070,2004,SBF,4.0
34218,6225070,2005,SBF,1790.0
34221,6225070,2006,SBF,699.0
34224,6225070,2007,SBF,140.0
34227,6225070,2008,SBF,318.0
34230,6225070,2009,SBF,23.0
34233,6225070,2010,SBF,22.0
34242,6225070,2014,SBF,6.0
34245,6225070,2015,SBF,16.0
34249,6225070,2018,SBF,59.0
34252,6225070,2019,SBF,429.0
34255,6225070,2020,SBF,182.0
34258,6225070,2021,SBF,1484.0
34263,6225070,2023,SBF,25.0
34276,6225075,1967,SBF,63.0
34279,6225075,1968,SBF,40.0
34282,6225075,1969,SBF,40.0
34285,6225075,1970,SBF,37.0
34287,6225075,1971,SBF,17.0
34290,6225075,1972,SBF,2.0
34295,6225075,1974,SBF,80.0
34308,6225075,1982,SBF,6.0
34311,6225075,1983,SBF,28.0
34314,6225075,1984,SBF,40.0
34323,6225075,1989,SBF,153.0
34328,6225075,1992,SBF,580.0
34331,6225075,1993,SBF,32.0
34334,6225075,1994,SBF,76.0
34339,6225075,1996,SBF,418.0
34342,6225075,1997,SBF,7.0
34345,6225075,1998,SBF,216.0
34348,6225075,1999,SBF,85.0
34351,6225075,2000,SBF,32.0
34354,6225075,2001,SBF,46.0
34357,6225075,2002,SBF,79.0
34360,6225075,2003,SBF,6.0
34363,6225075,2004,SBF,382.0
34366,6225075,2005,SBF,948.0
34369,6225075,2006,SBF,384.0
34372,6225075,2007,SBF,19.0
34375,6225075,2008,SBF,13.0
34378,6225075,2009,SBF,40.0
34381,6225075,2010,SBF,13.0
34384,6225075,2011,SBF,70.0
34389,6225075,2014,SBF,1.0
34393,6225075,2016,SBF,1.0
34396,6225075,2017,SBF,10.0
34399,6225075,2018,SBF,317.0
34402,6225075,2019,SBF,15.0
34405,6225075,2020,SBF,183.0
34410,6225075,2022,SBF,2.0
34425,6225080,1967,SBF,642.0
34428,6225080,1968,SBF,14.0
34431,6225080,1969,SBF,23.0
34434,6225080,1970,SBF,2.0
34436,6225080,1971,SBF,1.0
34443,6225080,1974,SBF,98.0
34446,6225080,1975,SBF,97.0
34458,6225080,1981,SBF,36.0
34461,6225080,1982,SBF,151.0
34466,6225080,1984,SBF,144.0
34481,6225080,1992,SBF,2030.0
34484,6225080,1993,SBF,32.0
34487,6225080,1994,SBF,28.0
34492,6225080,1996,SBF,422.0
34497,6225080,1998,SBF,200.0
34502,6225080,2000,SBF,40.0
34505,6225080,2001,SBF,33.0
34508,6225080,2002,SBF,82.0
34511,6225080,2003,SBF,3049.0
34514,6225080,2004,SBF,2238.0
34517,6225080,2005,SBF,1333.0
34520,6225080,2006,SBF,611.0
34523,6225080,2007,SBF,805.0
34526,6225080,2008,SBF,2525.0
34529,6225080,2009,SBF,176.0
34532,6225080,2010,SBF,323.0
34535,6225080,2011,SBF,96.0
34537,6225080,2012,SBF,8.0
34539,6225080,2013,SBF,85.0
34542,6225080,2014,SBF,148.0
34544,6225080,2015,SBF,35.0
34549,6225080,2017,SBF,20.0
34552,6225080,2018,SBF,169.0
34555,6225080,2019,SBF,147.0
34558,6225080,2020,SBF,162.0
34561,6225080,2021,SBF,193.0
34566,6225080,2023,SBF,29.0
34572,6225085,1967,SBF,1171.0
34575,6225085,1968,SBF,147.0
34578,6225085,1969,SBF,56.0
34581,6225085,1970,SBF,14.0
34584,6225085,1971,SBF,3.0
34589,6225085,1973,SBF,13.0
34592,6225085,1974,SBF,166.0
34595,6225085,1975,SBF,17.0
34610,6225085,1982,SBF,835.0
34613,6225085,1983,SBF,9.0
34616,6225085,1984,SBF,26.0
34620,6225085,1986,SBF,1.0
34627,6225085,1989,SBF,214.0
34630,6225085,1990,SBF,43.0
34635,6225085,1992,SBF,36.0
34642,6225085,1995,SBF,119.0
34645,6225085,1996,SBF,136.0
34648,6225085,1997,SBF,194.0
34651,6225085,1998,SBF,222.0
34654,6225085,1999,SBF,166.0
34657,6225085,2000,SBF,1.0
34660,6225085,2001,SBF,37.0
34663,6225085,2002,SBF,1639.0
34666,6225085,2003,SBF,1410.0
34669,6225085,2004,SBF,832.0
34672,6225085,2005,SBF,965.0
34675,6225085,2006,SBF,198.0
34678,6225085,2007,SBF,1231.0
34681,6225085,2008,SBF,1243.0
34684,6225085,2009,SBF,419.0
34687,6225085,2010,SBF,1780.0
34690,6225085,2011,SBF,302.0
34695,6225085,2013,SBF,43.0
34700,6225085,2015,SBF,55.0
34703,6225085,2016,SBF,121.0
34706,6225085,2017,SBF,59.0
34709,6225085,2018,SBF,38.0
34712,6225085,2019,SBF,30.0
34715,6225085,2020,SBF,207.0
34720,6225085,2022,SBF,4.0
34723,6225085,2023,SBF,37.0
34732,6225090,1965,SBF,20479.0
34735,6225090,1966,SBF,6583.0
34738,6225090,1967,SBF,1802.0
34741,6225090,1968,SBF,365.0
34744,6225090,1969,SBF,6.0
34747,6225090,1970,SBF,28.0
34750,6225090,1971,SBF,56.0
34753,6225090,1972,SBF,13.0
34758,6225090,1974,SBF,15.0
34761,6225090,1975,SBF,30.0
34770,6225090,1979,SBF,3.0
34775,6225090,1981,SBF,1.0
34778,6225090,1982,SBF,34.0
34781,6225090,1983,SBF,19.0
34784,6225090,1984,SBF,5.0
34787,6225090,1985,SBF,1.0
34795,6225090,1989,SBF,55.0
34800,6225090,1991,SBF,113.0
34803,6225090,1992,SBF,299.0
34806,6225090,1993,SBF,166.0
34809,6225090,1994,SBF,154.0
34812,6225090,1995,SBF,48.0
34815,6225090,1996,SBF,84.0
34818,6225090,1997,SBF,13.0
34823,6225090,1999,SBF,228.0
34828,6225090,2001,SBF,56.0
34831,6225090,2002,SBF,2217.0
34834,6225090,2003,SBF,1003.0
34837,6225090,2004,SBF,371.0
34840,6225090,2005,SBF,444.0
34843,6225090,2006,SBF,1130.0
34846,6225090,2007,SBF,1299.0
34849,6225090,2008,SBF,186.0
34852,6225090,2009,SBF,59.0
34855,6225090,2010,SBF,10.0
34858,6225090,2011,SBF,17.0
34862,6225090,2013,SBF,63.0
34864,6225090,2014,SBF,65.0
34868,6225090,2017,SBF,15.0
34871,6225090,2018,SBF,11.0
34874,6225090,2019,SBF,66.0
34877,6225090,2020,SBF,155.0
34880,6225090,2021,SBF,26.0
34883,6225090,2022,SBF,79.0
34886,6225090,2023,SBF,110.0
34899,6225095,1965,SBF,96705.0
34902,6225095,1966,SBF,42791.0
34905,6225095,1967,SBF,9663.0
34908,6225095,1968,SBF,2019.0
34911,6225095,1969,SBF,475.0
34914,6225095,1970,SBF,36.0
34917,6225095,1971,SBF,16.0
34922,6225095,1973,SBF,122.0
34925,6225095,1974,SBF,133.0
34928,6225095,1975,SBF,5.0
34933,6225095,1977,SBF,2.0
34940,6225095,1980,SBF,1.0
34943,6225095,1981,SBF,6.0
34952,6225095,1986,SBF,1.0
34961,6225095,1990,SBF,25.0
34964,6225095,1991,SBF,100.0
34967,6225095,1992,SBF,100.0
34970,6225095,1993,SBF,112.0
34973,6225095,1994,SBF,169.0
34976,6225095,1995,SBF,76.0
34979,6225095,1996,SBF,12.0
34986,6225095,1999,SBF,15.0
34993,6225095,2002,SBF,170.0
34998,6225095,2004,SBF,32.0
35003,6225095,2006,SBF,49.0
35006,6225095,2007,SBF,153.0
35009,6225095,2008,SBF,2.0
35015,6225095,2011,SBF,138.0
35022,6225095,2014,SBF,12.0
35025,6225095,2015,SBF,2.0
35027,6225095,2016,SBF,3.0
35031,6225095,2018,SBF,935.0
35039,6225095,2022,SBF,17.0
35058,6225100,1965,SBF,81196.0
35061,6225100,1966,SBF,80592.0
35064,6225100,1967,SBF,41285.0
35067,6225100,1968,SBF,3330.0
35070,6225100,1969,SBF,1529.0
35073,6225100,1970,SBF,892.0
35076,6225100,1971,SBF,112.0
35079,6225100,1972,SBF,12.0
35082,6225100,1973,SBF,171.0
35085,6225100,1974,SBF,63.0
35088,6225100,1975,SBF,4.0
35091,6225100,1977,SBF,14.0
35097,6225100,1980,SBF,2.0
35100,6225100,1981,SBF,103.0
35103,6225100,1982,SBF,1.0
35109,6225100,1985,SBF,16.0
35112,6225100,1986,SBF,28.0
35115,6225100,1987,SBF,1.0
35118,6225100,1989,SBF,13.0
35123,6225100,1991,SBF,1063.0
35126,6225100,1992,SBF,361.0
35129,6225100,1993,SBF,289.0
35132,6225100,1994,SBF,14.0
35135,6225100,1995,SBF,207.0
35138,6225100,1996,SBF,56.0
35143,6225100,1998,SBF,38.0
35146,6225100,1999,SBF,14.0
35149,6225100,2000,SBF,13.0
35152,6225100,2001,SBF,3.0
35155,6225100,2002,SBF,126.0
35158,6225100,2003,SBF,12.0
35161,6225100,2004,SBF,320.0
35164,6225100,2005,SBF,458.0
35167,6225100,2006,SBF,7.0
35170,6225100,2007,SBF,5.0
35177,6225100,2010,SBF,2.0
35186,6225100,2014,SBF,16.0
35189,6225100,2015,SBF,28.0
35196,6225100,2018,SBF,276.0
35199,6225100,2019,SBF,14.0
35222,6225105,1965,SBF,81161.0
35225,6225105,1966,SBF,68324.0
35228,6225105,1967,SBF,35993.0
35231,6225105,1968,SBF,585.0
35234,6225105,1969,SBF,1644.0
35237,6225105,1970,SBF,6484.0
35240,6225105,1971,SBF,1285.0
35245,6225105,1973,SBF,14.0
35248,6225105,1974,SBF,1.0
35257,6225105,1978,SBF,3.0
35260,6225105,1979,SBF,12.0
35263,6225105,1980,SBF,3.0
35266,6225105,1981,SBF,120.0
35269,6225105,1982,SBF,6.0
35272,6225105,1983,SBF,5.0
35275,6225105,1984,SBF,26.0
35278,6225105,1985,SBF,80.0
35281,6225105,1986,SBF,33.0
35284,6225105,1987,SBF,16.0
35287,6225105,1988,SBF,2.0
35289,6225105,1989,SBF,6.0
35293,6225105,1991,SBF,33.0
35296,6225105,1992,SBF,18.0
35299,6225105,1993,SBF,56.0
35302,6225105,1994,SBF,505.0
35305,6225105,1995,SBF,191.0
35308,6225105,1996,SBF,58.0
35311,6225105,1997,SBF,38.0
35314,6225105,1998,SBF,13.0
35317,6225105,1999,SBF,6.0
35320,6225105,2000,SBF,15.0
35323,6225105,2001,SBF,11.0
35326,6225105,2002,SBF,25.0
35331,6225105,2004,SBF,19.0
35336,6225105,2006,SBF,1.0
35345,6225105,2010,SBF,1.0
35361,6225105,2018,SBF,1.0
35364,6225105,2019,SBF,2.0
35386,6225110,1965,SBF,142.0
35389,6225110,1966,SBF,228.0
35392,6225110,1967,SBF,84.0
35395,6225110,1968,SBF,23.0
35398,6225110,1969,SBF,16.0
35401,6225110,1970,SBF,75.0
35404,6225110,1971,SBF,9.0
35407,6225110,1972,SBF,4.0
35412,6225110,1974,SBF,4.0
35423,6225110,1979,SBF,1.0
35446,6225110,1992,SBF,3.0
35455,6225110,1997,SBF,19.0
35458,6225110,1998,SBF,1.0
35463,6225110,2000,SBF,2.0
35465,6225110,2001,SBF,6.0
35466,6225110,2002,SBF,4.0
35467,6225110,2004,SBF,3.0
35491,6225150,1966,SBF,253.0
35494,6225150,1967,SBF,23.0
35497,6225150,1968,SBF,84.0
35500,6225150,1969,SBF,179.0
35503,6225150,1970,SBF,76.0
35506,6225150,1971,SBF,264.0
35509,6225150,1972,SBF,106.0
35512,6225150,1973,SBF,35.0
35515,6225150,1974,SBF,263.0
35518,6225150,1975,SBF,65.0
35521,6225150,1976,SBF,130.0
35523,6225150,1977,SBF,69.0
35525,6225150,1978,SBF,60.0
35528,6225150,1979,SBF,1.0
35531,6225150,1980,SBF,15.0
35534,6225150,1981,SBF,14.0
35537,6225150,1982,SBF,1.0
35542,6225150,1984,SBF,44.0
35545,6225150,1985,SBF,1.0
35548,6225150,1986,SBF,4.0
35551,6225150,1987,SBF,2.0
35554,6225150,1988,SBF,2.0
35559,6225150,1990,SBF,3.0
35570,6225150,1996,SBF,12.0
35573,6225150,1997,SBF,52.0
35576,6225150,1998,SBF,14.0
35579,6225150,1999,SBF,2.0
35582,6225150,2000,SBF,21.0
35587,6225150,2002,SBF,4.0
35592,6225150,2004,SBF,7.0
35595,6225150,2005,SBF,6.0
35600,6225150,2007,SBF,1.0
35603,6225150,2008,SBF,2.0
35618,6225150,2015,SBF,1.0
35633,6225150,2022,SBF,55.0
35658,6225155,1966,SBF,1161.0
35661,6225155,1967,SBF,51.0
35664,6225155,1968,SBF,13.0
35667,6225155,1969,SBF,9.0
35670,6225155,1970,SBF,68.0
35673,6225155,1971,SBF,2.0
35678,6225155,1973,SBF,3.0
35681,6225155,1974,SBF,1.0
35684,6225155,1975,SBF,3.0
35687,6225155,1976,SBF,2.0
35692,6225155,1978,SBF,2.0
35695,6225155,1979,SBF,9.0
35698,6225155,1980,SBF,2.0
35701,6225155,1981,SBF,94.0
35704,6225155,1982,SBF,1.0
35707,6225155,1983,SBF,42.0
35714,6225155,1986,SBF,4.0
35717,6225155,1987,SBF,1.0
35720,6225155,1988,SBF,56.0
35723,6225155,1989,SBF,1.0
35728,6225155,1991,SBF,1.0
35731,6225155,1992,SBF,1.0
35738,6225155,1995,SBF,3.0
35741,6225155,1996,SBF,19.0
35744,6225155,1997,SBF,54.0
35747,6225155,1998,SBF,7.0
35750,6225155,1999,SBF,53.0
35753,6225155,2000,SBF,32.0
35758,6225155,2002,SBF,15.0
35761,6225155,2003,SBF,5.0
35766,6225155,2005,SBF,1.0
35769,6225155,2006,SBF,14.0
35772,6225155,2007,SBF,37.0
35777,6225155,2009,SBF,2.0
35790,6225155,2015,SBF,1.0
35797,6225155,2018,SBF,2.0
35800,6225155,2019,SBF,6.0
35803,6225155,2020,SBF,137.0
35808,6225155,2022,SBF,8.0
35811,6225155,2023,SBF,1.0
35828,6225160,1966,SBF,155.0
35831,6225160,1967,SBF,110.0
35834,6225160,1968,SBF,114.0
35847,6225160,1974,SBF,8.0
35890,6225160,1996,SBF,6.0
35893,6225160,1997,SBF,1.0
35898,6225160,1999,SBF,1.0
35903,6225160,2001,SBF,2.0
35906,6225160,2002,SBF,19.0
35909,6225160,2003,SBF,2.0
35914,6225160,2005,SBF,1.0
35927,6225160,2011,SBF,1.0
35946,6225160,2020,SBF,67.0
35969,6225165,1966,SBF,88.0
35972,6225165,1967,SBF,1.0
35974,6225165,1968,SBF,66.0
35976,6225165,1969,SBF,5.0
35979,6225165,1970,SBF,3.0
35999,6225165,1981,SBF,1.0
36010,6225165,1992,SBF,3.0
36049,6225170,1966,SBF,512.0
36052,6225170,1967,SBF,33.0
36056,6225170,1969,SBF,1.0
36058,6225170,1970,SBF,1.0
36065,6225170,1974,SBF,1.0
36080,6225170,1981,SBF,1.0
36124,6225170,2005,SBF,1.0
36131,6225170,2008,SBF,1.0
36138,6225170,2011,SBF,20.0
36143,6225170,2013,SBF,7.0
36150,6225170,2016,SBF,2.0
36187,6225175,1966,SBF,2295.0
36192,6225175,1968,SBF,33.0
36195,6225175,1969,SBF,13.0
